NARA Transfer Guidance: Preferred,NARA Transfer Guidance: Acceptable,Numeric Risk Rating,Risk Level,NARA Format ID,Format Name,File Extension(s),Category/Plan(s),1.1: Is the format proprietary?,1.2: Does the format have a published open specification?,"1.3: If there is a published specification, has it been approved and published by an internationally recognized standards organization?","1.4: When was the format specification for this version last updated (or, if the last updated date is not available, when was it created)?",1: TOTAL Disclosure Score,2.1: Has the file format commonly been used to create or maintain permanent records within the federal government at any point in time?,"2.2: Is the format, or format family, actively maintained and updated by an organization or community?",2.3: Have the archives or library communities identified the format as one to avoid for creation and transfer of permanent materials?,2: TOTAL Adoption Score,"3.1: Is the format character-based, rather than binary?",3.2: Is there an internal signature in an authoritative format registry that can be used to identify a file in this format?,3.3: Does the format require the use of compression?,"3.4: If the format requires the use of compression, can it be lossy?",3.5: Does this format support declared or hidden embedded data?,"3.6: If the format supports declared or hidden embedded data, does the format list or provide standard information about embedded data?",3: TOTAL Transparency Score,4.1: Does the format natively include metadata that documents the file and the technical environment used to create (and/or modify) it?,4.2: Does the format support adding embedded descriptive and administrative metadata through manual or automated processes?,4: TOTAL Self-Documentation Score,"5.1: Does the format require a specific hardware environment, such as a specific graphics card, chipset, or memory requirements, to process or interact with it?","5.2: Does the format require specific playback hardware (e.g., Blu-Ray, Audio CD, etc) to transfer the format to the NARA environment?",5: TOTAL External Hardware Dependencies Score,6.1: Are renderers available?,"6.2: If renderers are available, is at least one of them open source?","6.3: Does the format rely on plug-ins and/or scripts, etc. to render or execute files?",6.4: Can the format be rendered or executed in more than one computing operating system?,6.5: Is there software supported by current computing environments that can create the format?,6: TOTAL External Software Dependencies Score,7.1: Is the format subject to patent claims that may impede the development of open source tools for opening and managing the files?,7.2: Does the format have open source license terms?,7: TOTAL Impact of Patents Score,8.1: Does the format require the use of encryption?,"8.2: If the format requires the use of encryption, is it robust (cryptographically secure)?",8.3: Does the format natively allow the use of technical protection measures (e.g. digital rights management)?,8: TOTAL Technical Protection Mechanisms Score,TOTAL Numeric Risk Rating,Risk Level,Percentage of 2 billion files in NARA ERA holdings,Prevalence: Format Adoption Level as measured by Proportion of File Format in the Overall NARA Holdings,Feasibility Score,NARA TOTAL
,,-31.00,High Risk,NF00322,Microsoft Works Database for Macintosh 4,wdb,Databases,Yes,No,N/A,0,-3,Unknown,No,No,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-31.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-39.00
,,-31.00,High Risk,NF00323,Microsoft Works Database for Windows 2.0,wdb,Databases,Yes,No,N/A,0,-3,Unknown,No,No,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-31.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-39.00
,,-31.00,High Risk,NF00324,Microsoft Works Database for Windows 2.0a,wdb,Databases,Yes,No,N/A,0,-3,Unknown,No,No,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-31.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-39.00
,,-31.00,High Risk,NF00325,Microsoft Works Database for Windows 2000,wdb,Databases,Yes,No,N/A,0,-3,Unknown,No,No,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-31.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-39.00
,,-31.00,High Risk,NF00326,Microsoft Works Database for Windows 3.0,wdb,Databases,Yes,No,N/A,0,-3,Unknown,No,No,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-31.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-39.00
,,-31.00,High Risk,NF00327,Microsoft Works Database for Windows 3.0a,wdb,Databases,Yes,No,N/A,0,-3,Unknown,No,No,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-31.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-39.00
,,-31.00,High Risk,NF00328,Microsoft Works Database for Windows 3.0b,wdb,Databases,Yes,No,N/A,0,-3,Unknown,No,No,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-31.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-39.00
,,-31.00,High Risk,NF00329,Microsoft Works Database for Windows 4,wdb,Databases,Yes,No,N/A,0,-3,Unknown,No,No,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-31.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-39.00
,,-31.00,High Risk,NF00330,Microsoft Works Database for Windows 4.0a,wdb,Databases,Yes,No,N/A,0,-3,Unknown,No,No,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-31.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-39.00
,,-31.00,High Risk,NF00331,Microsoft Works Database for Windows 4.5,wdb,Databases,Yes,No,N/A,0,-3,Unknown,No,No,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-31.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-39.00
,,-31.00,High Risk,NF00332,Microsoft Works Database for Windows 4.5a,wdb,Databases,Yes,No,N/A,0,-3,Unknown,No,No,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-31.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-39.00
,,11.00,Moderate Risk,NF00292,Microsoft XML Paper Specification 1.0,xps,Presentation and Publishing,Yes,Yes,No,2007,0,Unknown,Yes,Unknown,0,Yes,Yes,No,N/A,Yes,Yes,4,Unknown,Unknown,-3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,No,No,0,No,N/A,No,4,11.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,3.00
,,8.00,Moderate Risk,NF00333,Microstation CAD Drawing 95,dgn,Digital Design and Vector Graphics,Yes,Yes,No,1995,0,Yes,No,No,2,No,No,No,N/A,No,N/A,-1,Yes,Yes,3,No,No,4,Yes,Yes,Unknown,Yes,No,0,Unknown,Unknown,-4,No,N/A,No,4,8.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,0.00
,,14.00,Moderate Risk,NF00593,MOBI ebook,mobi|prc,Presentation and Publishing,Yes,No,N/A,0,-3,Unknown,No,No,0,No,Yes,No,N/A,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,Yes,0,14.00,Moderate Risk,0.000,-5,No transformation is needed,9.00
,,18.00,Moderate Risk,NF00597,MPEG Audio Layer 2,mp2,Digital Audio,No,Yes,Yes,2015,6,Unknown,Yes,No,3,No,Yes,Yes,Yes,No,N/A,0,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,Yes,No,-4,No,N/A,No,4,18.00,Moderate Risk,0.000,-5,No transformation is needed,13.00
,,20.00,Moderate Risk,NF00868,MPEG Video unspecified version ,mpg|mpeg,Digital Video,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.00,Moderate Risk,0.005,-5,No transformation is needed,15.00
,,18.00,Moderate Risk,NF00596,MPEG-1 Audio Layer 1,mp1,Digital Audio,No,Yes,Yes,2005,6,Unknown,Yes,No,3,No,Yes,Yes,Yes,No,N/A,0,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,Yes,No,-4,No,N/A,No,4,18.00,Moderate Risk,0.000,-5,No transformation is needed,13.00
,X,20.00,Moderate Risk,NF00335,MPEG-1 Audio Layer 3,mp3|x-mp3|mpeg3|mpeg|x-mpeg3|mpg|x-mpg|x-mpegaudio,Digital Audio,No,Yes,Yes,2008,6,Yes,Yes,No,5,No,Yes,Yes,Yes,No,N/A,0,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,Yes,No,-4,No,N/A,No,4,20.00,Moderate Risk,0.003,-5,Preferred/Acceptable Format as per Transfer Guidance,20.00
,,28.00,Low Risk,NF00859,MPEG-1 Elementary Stream,mpg|mpeg|m1v,Digital Video,No,Yes,Yes,2021,6,Unknown,Yes,No,3,No,Yes,Yes,Yes,No,N/A,0,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,No,4,28.00,Low Risk,0.000,-5,No transformation is needed,23.00
,,28.00,Low Risk,NF00336,MPEG-1 Program Stream,mpg|mpeg|mp1|mp2|mp3|m1v|m1a|m2a|mpa|mpv,Digital Video,No,Yes,Yes,2007,6,Unknown,Yes,No,3,No,Yes,Yes,Yes,No,N/A,0,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,No,4,28.00,Low Risk,0.000,-5,No transformation is needed,23.00
,,26.00,Low Risk,NF00778,MPEG-2 Program Stream,m2p|mpg|mpeg,Digital Video,No,Yes,Yes,2023,6,Yes,Yes,No,5,No,Yes,Yes,Yes,No,N/A,0,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,Yes,0,26.00,Low Risk,0.005,-5,No transformation is needed,21.00
,X,20.00,Moderate Risk,NF00337,MPEG-2 Video,mpg|mpeg|mpeg2|mpv|mp2t|mp1s|mp2p|x-mpg|x-pn-mpg|x-mpeg|x-mpeg2a,Digital Video,No,Yes,Yes,2023,6,Unknown,Yes,No,3,No,Yes,Yes,Yes,No,N/A,0,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,Yes,No,-4,No,N/A,Yes,0,20.00,Moderate Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,20.00
,X,24.00,Low Risk,NF00595,MPEG-4 Advanced Video Coding (H.264),mp4|mpa,Digital Video,No,Yes,Yes,2014,6,Unknown,Yes,No,3,No,No,Yes,Yes,No,N/A,-4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,No,4,24.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,24.00
,X,20.00,Moderate Risk,NF00339,MPEG-4 Media File,mp4|mpa,Digital Video,No,Yes,Yes,2020,6,Unknown,Yes,No,3,No,Yes,Yes,Yes,No,N/A,0,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,Yes,No,-4,No,N/A,Yes,0,20.00,Moderate Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,20.00
,,10.00,Moderate Risk,NF00813,Multiresolution Seamless Image Database (MrSID),sid,Digital Still Image|Geospatial,Yes,No,N/A,2009,-3,Unknown,Yes,No,3,No,Yes,Yes,Yes,Yes,Yes,-1,Unknown,Yes,-1,No,No,4,Yes,Yes,No,Yes,Yes,8,Yes,No,-4,No,N/A,No,4,10.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,8.00
,,28.00,Low Risk,NF00340,MySQL Form Definition,frm,Databases,No,Yes,No,2024,3,Yes,Yes,No,5,Yes,Yes,No,N/A,No,N/A,5,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,No,0,No,Yes,4,No,N/A,No,4,28.00,Low Risk,0.001,-5,No acceptable tools available in the marketplace,18.00
,,23.00,Low Risk,NF00598,MySQL InnoDB Database,ibd,Databases,No,Yes,No,2024,3,Unknown,Yes,No,3,Yes,No,No,N/A,Yes,Yes,0,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,No,Yes,4,No,N/A,No,4,23.00,Low Risk,0.000,-5,Acceptable tools exist but NARA does not have them,15.00
,,28.00,Low Risk,NF00599,MySQL MyISAM Database,myd|myi,Databases,No,Yes,No,2024,3,Unknown,Yes,No,3,Yes,Yes,No,N/A,No,N/A,5,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,No,Yes,4,No,N/A,No,4,28.00,Low Risk,0.000,-5,Acceptable tools exist but NARA does not have them,20.00
,,-12.00,Moderate Risk,NF00692,National Imagery Transmission Format 1.0,ntf|nitf,Digital Still Image,No,No,N/A,1987,0,Unknown,Yes,No,3,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,Unknown,Unknown,-10,Unknown,N/A,Unknown,Unknown,No,-11,No,Unknown,0,No,N/A,Unknown,0,-12.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-14.00
,,-16.00,Moderate Risk,NF00693,National Imagery Transmission Format 1.1,ntf|nitf,Digital Still Image,No,No,N/A,1989,0,Unknown,Yes,No,3,No,No,No,N/A,No,N/A,-1,Yes,Yes,3,Unknown,Unknown,-10,Unknown,N/A,Unknown,Unknown,No,-11,No,Unknown,0,No,N/A,Unknown,0,-16.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-18.00
,X,8.00,Moderate Risk,NF00694,National Imagery Transmission Format 2.0,ntf|nitf,Digital Still Image,No,Yes,No,1994,3,Unknown,Yes,No,3,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,Yes,Yes,-10,Yes,Yes,No,Yes,Unknown,6,No,Unknown,0,No,N/A,Yes,0,8.00,Moderate Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,8.00
,X,10.00,Moderate Risk,NF00695,National Imagery Transmission Format 2.1,ntf|nitf,Digital Still Image,No,Yes,No,2024,3,Unknown,Yes,No,3,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,Yes,Yes,-10,Yes,Yes,No,Yes,Yes,8,No,Unknown,0,No,N/A,Yes,0,10.00,Moderate Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,10.00
,,-16.00,Moderate Risk,NF00764,National Imagery Transmission Format unspecified version,ntf|nitf,Digital Still Image,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.00,Moderate Risk,0.003,-5,Transformation already performed at NARA,-18.00
,,-7.00,Moderate Risk,NF00600,NCH Dictation Audio File,dct|wav,Digital Audio,Yes,No,N/A,2016,-3,Unknown,Yes,No,3,No,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Yes,No,No,Yes,Yes,6,Unknown,No,-4,Unknown,Unknown,Yes,-7,-7.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-15.00
,,27.00,Low Risk,NF00837,"Network Common Data Form, Version 4 (NetCDF-4)",nc|h5,Geospatial,No,Yes,Yes,2008,6,Unknown,Yes,No,3,No,No,No,N/A,No,N/A,-1,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,No,4,27.00,Low Risk,0.000,-5,No transformation is needed,22.00
,,10.00,Moderate Risk,NF00341,Nikon Electronic Format (NEF),nef,Digital Still Image,Yes,No,N/A,0,-3,Yes,Yes,No,5,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,Unknown,No,-4,No,N/A,Unknown,0,10.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,8.00
,,8.00,Moderate Risk,NF00473,Nikon RAW (NRW),nrw,Digital Still Image,Yes,No,N/A,0,-3,Unknown,Yes,No,3,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,Unknown,No,-4,No,N/A,Unknown,0,8.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,6.00
,,4.00,Moderate Risk,NF00342,Nota Bene Text File,nb,Presentation and Publishing,Yes,No,N/A,0,-3,Unknown,Unknown,No,0,Yes,No,No,N/A,Unknown,Unknown,-2,Yes,Yes,3,No,No,4,Yes,Unknown,No,Yes,Yes,6,Unknown,No,-4,No,N/A,Unknown,0,4.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-4.00
,,8.00,Moderate Risk,NF00474,Olympus RAW,orf,Digital Still Image,Yes,No,N/A,0,-3,Unknown,Yes,No,3,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,Unknown,No,-4,No,N/A,Unknown,0,8.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,6.00
,,12.00,Moderate Risk,NF00344,OmniPage Pro Document 5-9,met,Textual and Word Processing,Yes,No,N/A,0,-3,Unknown,No,No,0,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Unknown,No,Yes,Unknown,4,Yes,No,-4,No,N/A,No,4,12.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,4.00
,,30.00,Low Risk,NF00502,Open XML Paper Specification,oxps,Presentation and Publishing,No,Yes,Yes,2009,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,No,No,Yes,Yes,6,No,Yes,4,No,N/A,Yes,0,30.00,Low Risk,0.000,-5,Acceptable tools exist but NARA does not have them,22.00
,,27.00,Low Risk,NF00346,OpenDocument Formula,odf|otf,Spreadsheets,No,Yes,Yes,2011,6,Unknown,Yes,Unknown,0,Yes,No,Yes,No,Yes,Yes,-2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,27.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,27.00
X,,27.00,Low Risk,NF00347,OpenDocument Graphics 1.0,odg|fodg,Digital Design and Vector Graphics,Unknown,Yes,Yes,2005,3,Unknown,Yes,No,3,Yes,Yes,Yes,No,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,27.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,27.00
X,,27.00,Low Risk,NF00509,OpenDocument Graphics 1.1,odg|fodg,Digital Design and Vector Graphics,Unknown,Yes,Yes,2007,3,Unknown,Yes,No,3,Yes,Yes,Yes,No,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,27.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,27.00
X,,27.00,Low Risk,NF00510,OpenDocument Graphics 1.2,odg|fodg,Digital Design and Vector Graphics,Unknown,Yes,Yes,2011,3,Unknown,Yes,No,3,Yes,Yes,Yes,No,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,27.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,27.00
X,,27.00,Low Risk,NF00798,OpenDocument Graphics 1.3,odg|fodg,Digital Design and Vector Graphics,Unknown,Yes,Yes,2021,3,Unknown,Yes,No,3,Yes,Yes,Yes,No,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,27.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,27.00
X,,32.00,Low Risk,NF00348,OpenDocument Presentation 1.0,odp|fodp|otp,Presentation and Publishing,No,Yes,Yes,2005,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,32.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,32.00
X,,32.00,Low Risk,NF00511,OpenDocument Presentation 1.1,odp|fodp|otp,Presentation and Publishing,No,Yes,Yes,2007,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,32.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,32.00
X,,32.00,Low Risk,NF00512,OpenDocument Presentation 1.2,odp|fodp|otp,Presentation and Publishing,No,Yes,Yes,2011,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,32.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,32.00
X,,32.00,Low Risk,NF00799,OpenDocument Presentation 1.3,odp|fodp|otp,Presentation and Publishing,No,Yes,Yes,2021,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,32.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,32.00
X,,30.00,Low Risk,NF00349,OpenDocument Spreadsheet 1.0,ods|fods|ots,Spreadsheets,No,Yes,Yes,2005,6,Unknown,Yes,No,3,Yes,Yes,Yes,No,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,30.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,30.00
X,,30.00,Low Risk,NF00513,OpenDocument Spreadsheet 1.1,ods|fods|ots,Spreadsheets,No,Yes,Yes,2007,6,Unknown,Yes,No,3,Yes,Yes,Yes,No,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,30.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,30.00
X,,30.00,Low Risk,NF00514,OpenDocument Spreadsheet 1.2,ods|fods|ots,Spreadsheets,No,Yes,Yes,2011,6,Unknown,Yes,No,3,Yes,Yes,Yes,No,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,30.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,30.00
X,,30.00,Low Risk,NF00800,OpenDocument Spreadsheet 1.3,ods|fods|ots,Spreadsheets,No,Yes,Yes,2021,6,Unknown,Yes,No,3,Yes,Yes,Yes,No,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,30.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,30.00
X,,30.00,Low Risk,NF00345,OpenDocument Text 1.0,odt|fodt|ott,Textual and Word Processing,No,Yes,Yes,2005,6,Unknown,Yes,No,3,Yes,Yes,Yes,No,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,30.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,30.00
X,,30.00,Low Risk,NF00507,OpenDocument Text 1.1,odt|fodt|ott,Textual and Word Processing,No,Yes,Yes,2007,6,Unknown,Yes,No,3,Yes,Yes,Yes,No,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,30.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,30.00
X,,30.00,Low Risk,NF00508,OpenDocument Text 1.2,odt|fodt|ott,Textual and Word Processing,No,Yes,Yes,2011,6,Unknown,Yes,No,3,Yes,Yes,Yes,No,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,30.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,30.00
X,,30.00,Low Risk,NF00801,OpenDocument Text 1.3,odt|fodt|ott,Textual and Word Processing,No,Yes,Yes,2021,6,Unknown,Yes,No,3,Yes,Yes,Yes,No,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,30.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,30.00
,,21.00,Moderate Risk,NF00871,OpenFlight Scene Description Database,flt,Digital Design and Vector Graphics,No,Yes,Yes,2021,6,Yes,Yes,No,5,No,No,No,N/A,No,N/A,-1,Unknown,Unknown,-3,No,No,4,Yes,No,No,Yes,Yes,6,No,Yes,4,No,N/A,Unknown,0,21.00,Moderate Risk,0.000,-5,No transformation is needed,16.00
,,-8.00,Moderate Risk,NF00781,OpenProj Project,pod,Presentation and Publishing|Structured Data,No,No,N/A,0,0,Yes,No,Yes,-1,No,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Yes,-1,No,No,4,Unknown,N/A,Unknown,Unknown,Unknown,-11,No,Yes,4,No,N/A,Unknown,0,-8.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-16.00
,,14.00,Moderate Risk,NF00601,OpenType Font,otf|ttf,Software and Code,Yes,Yes,Yes,2024,3,Yes,Yes,Yes,2,No,Yes,No,N/A,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,No,Yes,Yes,Yes,0,Unknown,Yes,0,No,N/A,Unknown,0,14.00,Moderate Risk,0.001,-5,No transformation is needed,9.00
,,31.00,Low Risk,NF00874,OpenWayback CDXJ 1.0,cdxj,Web Records,No,Yes,Yes,2017,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,No,N/A,5,Unknown,Unknown,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,31.00,Low Risk,0.000,-5,No transformation is needed,26.00
,,1.00,Moderate Risk,NF00350,OS/2 Bitmap 1.0,bmp,Digital Still Image,Yes,No,N/A,1987,-3,Unknown,No,No,0,No,Yes,No,N/A,No,N/A,3,Unknown,Unknown,-3,No,No,4,Yes,Yes,No,No,Yes,4,Unknown,No,-4,No,N/A,Unknown,0,1.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-1.00
,,1.00,Moderate Risk,NF00515,OS/2 Bitmap 2.0,bmp,Digital Still Image,Yes,No,N/A,1990,-3,Unknown,No,No,0,No,Yes,No,N/A,No,N/A,3,Unknown,Unknown,-3,No,No,4,Yes,Yes,No,No,Yes,4,Unknown,No,-4,No,N/A,Unknown,0,1.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-1.00
,,1.00,Moderate Risk,NF00765,OS/2 Bitmap unspecified version,bmp,Digital Still Image,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-1.00
