NARA Transfer Guidance: Preferred,NARA Transfer Guidance: Acceptable,Numeric Risk Rating,Risk Level,NARA Format ID,Format Name,File Extension(s),Category/Plan(s),1.1: Is the format proprietary?,1.2: Does the format have a published open specification?,"1.3: If there is a published specification, has it been approved and published by an internationally recognized standards organization?","1.4: When was the format specification for this version last updated (or, if the last updated date is not available, when was it created)?",1: TOTAL Disclosure Score,2.1: Has the file format commonly been used to create or maintain permanent records within the federal government at any point in time?,"2.2: Is the format, or format family, actively maintained and updated by an organization or community?",2.3: Have the archives or library communities identified the format as one to avoid for creation and transfer of permanent materials?,2: TOTAL Adoption Score,"3.1: Is the format character-based, rather than binary?",3.2: Is there an internal signature in an authoritative format registry that can be used to identify a file in this format?,3.3: Does the format require the use of compression?,"3.4: If the format requires the use of compression, can it be lossy?",3.5: Does this format support declared or hidden embedded data?,"3.6: If the format supports declared or hidden embedded data, does the format list or provide standard information about embedded data?",3: TOTAL Transparency Score,4.1: Does the format natively include metadata that documents the file and the technical environment used to create (and/or modify) it?,4.2: Does the format support adding embedded descriptive and administrative metadata through manual or automated processes?,4: TOTAL Self-Documentation Score,"5.1: Does the format require a specific hardware environment, such as a specific graphics card, chipset, or memory requirements, to process or interact with it?","5.2: Does the format require specific playback hardware (e.g., Blu-Ray, Audio CD, etc) to transfer the format to the NARA environment?",5: TOTAL External Hardware Dependencies Score,6.1: Are renderers available?,"6.2: If renderers are available, is at least one of them open source?","6.3: Does the format rely on plug-ins and/or scripts, etc. to render or execute files?",6.4: Can the format be rendered or executed in more than one computing operating system?,6.5: Is there software supported by current computing environments that can create the format?,6: TOTAL External Software Dependencies Score,7.1: Is the format subject to patent claims that may impede the development of open source tools for opening and managing the files?,7.2: Does the format have open source license terms?,7: TOTAL Impact of Patents Score,8.1: Does the format require the use of encryption?,"8.2: If the format requires the use of encryption, is it robust (cryptographically secure)?",8.3: Does the format natively allow the use of technical protection measures (e.g. digital rights management)?,8: TOTAL Technical Protection Mechanisms Score,TOTAL Numeric Risk Rating,Risk Level,Percentage of 2 billion files in NARA ERA holdings,Prevalence: Format Adoption Level as measured by Proportion of File Format in the Overall NARA Holdings,Feasibility Score,NARA TOTAL
,,-7.00,Moderate Risk,NF00861,Macintosh PICT 2.0,pict|pct|pic,Digital Still Image,-1,2,-1,-4,0,0,-1,-2,-3,-1,2,-1,-1,-1,-1,-3,-2,1,-1,2,2,4,2,1,-4,2,-1,0,-2,-2,-4,2,0,-2,0,-7.00,Moderate Risk,0.000,-5,3,-9.00
,,-4.00,Moderate Risk,NF00786,Macintosh PICT unspecified version,pict|pct|pic,Digital Still Image,-1,2,-1,-4,0,0,-1,1,0,-1,2,-1,-1,-1,-1,-3,-2,1,-1,2,2,4,2,1,-4,2,-1,0,-2,-2,-4,2,0,-2,0,-4.00,Moderate Risk,0.000,-5,3,-6.00
,,-13.00,Moderate Risk,NF00240,MacPaint Graphics,pnt,Digital Still Image,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,2,1,-4,2,-1,0,-2,-2,-4,2,0,-2,0,-13.00,Moderate Risk,0.000,-5,-3,-21.00
,,-7.00,Moderate Risk,NF00241,MacPaint Image,mac|pntg|pic,Digital Still Image,-1,-2,0,-4,-3,2,-1,1,2,-1,2,-1,-1,-1,-1,-3,-2,-1,-3,2,2,4,2,1,-4,2,-1,0,-2,-2,-4,2,0,-2,0,-7.00,Moderate Risk,0.006,-5,-3,-15.00
,,6.00,Moderate Risk,NF00580,Macromedia Flash 5,swf,Digital Video|Software and Code|Web Records,-1,2,-1,-4,0,0,-1,-2,-3,-1,2,1,0,-1,-1,0,-2,-1,-3,2,2,4,2,1,-4,2,-1,0,2,2,4,2,0,2,4,6.00,Moderate Risk,0.000,-5,3,4.00
,,6.00,Moderate Risk,NF00242,Macromedia Flash 6,swf,Digital Video|Software and Code|Web Records,-1,2,-1,-4,0,0,-1,-2,-3,-1,2,1,0,-1,-1,0,-2,-1,-3,2,2,4,2,1,-4,2,-1,0,2,2,4,2,0,2,4,6.00,Moderate Risk,0.000,-5,3,4.00
,,6.00,Moderate Risk,NF00243,Macromedia Flash 7,swf,Digital Video|Software and Code|Web Records,-1,2,-1,-2,0,0,-1,-2,-3,-1,2,1,0,-1,-1,0,-2,-1,-3,2,2,4,2,1,-4,2,-1,0,2,2,4,2,0,2,4,6.00,Moderate Risk,0.000,-5,3,4.00
,,-16.00,Moderate Risk,NF00727,Macromedia Flash project,fla,Digital Video|Software and Code,-1,-2,0,-2,-3,2,-1,-2,-1,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,2,-1,-4,2,-1,-2,-2,-2,-4,2,0,-2,0,-16.00,Moderate Risk,0.000,-5,0,-21.00
,,6.00,Moderate Risk,NF00655,Macromedia Flash unspecified version,swf,Digital Video|Software and Code|Web Records,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,6.00,Moderate Risk,0.005,-5,3,4.00
,,-1.00,Moderate Risk,NF00193,Macromedia Flash Video,flv|f4v,Digital Video,-1,2,-1,-4,0,2,-1,-2,-1,-1,2,-1,-1,-1,-1,-3,2,1,3,2,2,4,2,1,-4,2,-1,0,-2,-2,-4,2,0,-2,0,-1.00,Moderate Risk,0.000,-5,3,-3.00
,,-16.00,Moderate Risk,NF00840,Macromedia Freehand 8,fh8|-fh8,Digital Design and Vector Graphics,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,-1,-1,-1,-3,-2,-1,-3,2,2,4,2,1,-4,2,-1,0,-2,-2,-4,-4,-1,-2,-7,-16.00,Moderate Risk,0.000,-5,3,-18.00
,,3.00,Moderate Risk,NF00244,Maker Interchange Format,mif,Presentation and Publishing,-1,2,-1,-4,0,0,2,-2,0,1,2,1,0,-1,1,4,2,1,3,-6,2,-4,2,-1,-4,2,1,0,-2,-2,-4,2,0,2,4,3.00,Moderate Risk,0.000,-5,3,1.00
,,-5.00,Moderate Risk,NF00733,MapInfo Map Object File,map,Geospatial,-1,-2,0,-2,-3,0,-1,1,0,-1,2,-1,-1,-1,-1,-3,2,1,3,2,2,4,2,1,-4,-2,1,-2,-2,-2,-4,2,0,-2,0,-5.00,Moderate Risk,0.000,-5,3,-7.00
,,-6.00,Moderate Risk,NF00581,MarkLogic,json|rdf,Databases,-1,-2,0,-2,-3,0,2,1,3,1,-2,1,0,-1,-1,-2,2,1,3,2,2,4,2,-1,-4,2,1,0,-2,-2,-4,-4,-1,-2,-7,-6.00,Moderate Risk,0.000,-5,3,-8.00
,X,23.00,Low Risk,NF00245,Material Exchange Format,mxf,Digital Video,2,2,2,-2,6,2,2,1,5,-1,2,1,0,1,0,3,2,1,3,2,2,4,2,1,-4,2,1,2,2,-2,0,2,0,-2,0,23.00,Low Risk,0.001,-5,5,23.00
,,-25.00,High Risk,NF00582,Mathematica Computable Document Format,cdf,Structured Data,-1,-2,0,-4,-3,0,-1,-2,-3,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,2,-1,-4,2,-1,-2,-2,-2,-4,-4,-1,-2,-7,-25.00,High Risk,0.000,-5,-3,-33.00
,,-12.00,Moderate Risk,NF00246,Mathematica Notebook,nb,Presentation and Publishing,-1,-2,0,-4,-3,0,2,-2,0,-1,-2,-1,-1,-1,1,-5,-2,-1,-3,2,2,4,2,-1,2,2,1,6,-2,-2,-4,-4,-1,-2,-7,-12.00,Moderate Risk,0.000,-5,-3,-20.00
X,,28.00,Low Risk,NF00247,MBOX Email Format,mbox|mbx,Email,2,2,-1,-2,3,0,-1,1,0,1,2,1,0,-1,-1,2,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,28.00,Low Risk,0.000,-5,5,28.00
,,-28.00,High Risk,NF00715,Media Package File,mpf,Presentation and Publishing,-1,-2,0,-4,-3,2,-1,-2,-1,-1,-2,-1,-1,-1,-1,-7,2,-1,1,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-28.00,High Risk,0.001,-5,5,-28.00
,,-8.00,Moderate Risk,NF00754,Memory Dump File,dmp,Software and Code,-1,-2,0,-2,-3,2,-1,1,2,-1,-2,-1,-1,-1,-1,-7,2,-1,1,2,2,4,0,0,-4,-2,1,-5,-2,-2,-4,2,0,2,4,-8.00,Moderate Risk,0.000,-5,0,-13.00
,,6.00,Moderate Risk,NF00248,MET Metafile,met,Digital Design and Vector Graphics|Digital Still Image,-1,2,-1,-4,0,0,-1,1,0,1,2,1,0,1,0,5,-2,-1,-3,2,2,4,2,1,-4,2,-1,0,-2,-2,-4,2,0,2,4,6.00,Moderate Risk,0.000,-5,3,4.00
,,18.00,Moderate Risk,NF00704,Meta Raster Format (MRF) Index File,idx,Digital Still Image,2,2,-1,0,3,0,2,1,3,1,-2,1,0,1,0,1,-2,-1,-3,2,2,4,2,1,-4,2,1,2,2,2,4,2,0,2,4,18.00,Moderate Risk,0.000,-5,3,16.00
,,19.00,Moderate Risk,NF00334,MHTML: MIME Encapsulation of Aggregate Documents,mht|mhtml,Web Records,2,2,2,-4,6,2,2,1,5,1,2,1,0,-1,-1,2,2,-1,1,2,2,4,2,1,2,2,1,8,2,-2,0,-4,-1,-2,-7,19.00,Moderate Risk,0.001,-5,0,14.00
,,-23.00,High Risk,NF00249,Micrografx Designer 3.1,drw,Digital Design and Vector Graphics,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,-1,-1,-1,-3,-2,-1,-3,2,2,4,-4,0,-4,2,-1,-7,-2,-2,-4,-4,-1,-2,-7,-23.00,High Risk,0.000,-5,-3,-31.00
,,-23.00,High Risk,NF00841,Micrografx Designer/Draw unspecified version,drw,Digital Design and Vector Graphics,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,-23.00,High Risk,0.001,-5,-3,-31.00
,,-23.00,High Risk,NF00250,Micrografx Draw 2.0,drw,Digital Design and Vector Graphics,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,-1,-1,-1,-3,-2,-1,-3,2,2,4,-4,0,-4,2,-1,-7,-2,-2,-4,-4,-1,-2,-7,-23.00,High Risk,0.000,-5,-3,-31.00
,,-23.00,High Risk,NF00251,Micrografx Draw 3.0,drw,Digital Design and Vector Graphics,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,-1,-1,-1,-3,-2,-1,-3,2,2,4,-4,0,-4,2,-1,-7,-2,-2,-4,-4,-1,-2,-7,-23.00,High Risk,0.000,-5,-3,-31.00
,,-23.00,High Risk,NF00252,Micrografx Draw 4.0,ds4,Digital Design and Vector Graphics,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,-1,-1,-1,-3,-2,-1,-3,2,2,4,-4,0,-4,2,-1,-7,-2,-2,-4,-4,-1,-2,-7,-23.00,High Risk,0.000,-5,-3,-31.00
,,1.00,Moderate Risk,NF00835,Microsoft Access (.accdb) unspecified version,accdb,Databases,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,1.00,Moderate Risk,0.000,-5,3,-1.00
,,2.00,Moderate Risk,NF00834,Microsoft Access (.mdb) unspecified version,mdb,Databases,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,2.00,Moderate Risk,0.001,-5,3,0.00
,,2.00,Moderate Risk,NF00498,Microsoft Access 2,mdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,2,1,0,-1,-1,0,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,2.00,Moderate Risk,0.000,-5,3,0.00
,,2.00,Moderate Risk,NF00253,Microsoft Access 2000,mdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,2,1,0,-1,-1,0,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,2.00,Moderate Risk,0.000,-5,3,0.00
,,2.00,Moderate Risk,NF00256,Microsoft Access 2002,mdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,2,1,0,-1,-1,0,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,2.00,Moderate Risk,0.000,-5,3,0.00
,,5.00,Moderate Risk,NF00254,Microsoft Access 2007,mdb|accdb,Databases,-1,-2,0,-2,-3,0,2,1,3,-1,2,1,0,-1,-1,0,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,5.00,Moderate Risk,0.000,-5,3,3.00
,,1.00,Moderate Risk,NF00494,Microsoft Access 2010,accdb,Databases,-1,-2,0,-2,-3,0,2,1,3,-1,-2,1,0,-1,-1,-4,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,1.00,Moderate Risk,0.000,-5,3,-1.00
,,1.00,Moderate Risk,NF00495,Microsoft Access 2013,accdb,Databases,-1,-2,0,-2,-3,0,2,1,3,-1,-2,1,0,-1,-1,-4,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,1.00,Moderate Risk,0.000,-5,3,-1.00
,,1.00,Moderate Risk,NF00496,Microsoft Access 2016,accdb,Databases,-1,-2,0,-2,-3,0,2,1,3,-1,-2,1,0,-1,-1,-4,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,1.00,Moderate Risk,0.000,-5,3,-1.00
,,1.00,Moderate Risk,NF00497,Microsoft Access 2019,accdb,Databases,-1,-2,0,-2,-3,0,2,1,3,-1,-2,1,0,-1,-1,-4,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,1.00,Moderate Risk,0.000,-5,3,-1.00
,,2.00,Moderate Risk,NF00499,Microsoft Access 95,mdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,2,1,0,-1,-1,0,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,2.00,Moderate Risk,0.000,-5,3,0.00
,,2.00,Moderate Risk,NF00255,Microsoft Access 97,mdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,2,1,0,-1,-1,0,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,2.00,Moderate Risk,0.000,-5,3,0.00
,,17.00,Moderate Risk,NF00257,Microsoft Active Server Page,asp,Software and Code,-1,2,-1,-4,0,2,2,-2,2,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,17.00,Moderate Risk,0.001,-5,0,12.00
,,11.00,Moderate Risk,NF00583,Microsoft ASP.NET,aspx,Software and Code,-1,2,-1,0,0,2,2,-2,2,1,-2,1,0,-1,-1,-2,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,11.00,Moderate Risk,0.002,-5,0,6.00
,,15.00,Moderate Risk,NF00731,Microsoft ASP.NET User Control File,ascx,Software and Code,-1,2,-1,-2,0,2,2,-2,2,1,2,1,0,-1,-1,2,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,15.00,Moderate Risk,0.000,-5,0,10.00
,,1.00,Moderate Risk,NF00700,Microsoft Compiled HTML Help,chm,Software and Code,-1,2,-1,-4,0,2,2,-2,2,-1,2,-1,0,-1,-1,-2,-2,1,-1,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,1.00,Moderate Risk,0.001,-5,0,-4.00
,,-11.00,Moderate Risk,NF00777,Microsoft Document Imaging Format,mdi,Digital Still Image,-1,-2,0,-4,-3,2,-1,1,2,-1,2,-1,-1,-1,-1,-3,-2,1,-1,2,2,4,2,-1,-4,-2,-1,-6,-2,-2,-4,2,0,-2,0,-11.00,Moderate Risk,0.000,-5,-3,-19.00
,,-24.00,High Risk,NF00169,Microsoft Dynamic Link Library,dll|ocx|drv,Software and Code,-1,2,-1,0,0,2,2,-2,2,-1,-2,1,0,-1,-1,-4,-2,-1,-3,-6,2,-4,2,-1,-4,-2,1,-4,-2,-2,-4,-4,-1,-2,-7,-24.00,High Risk,0.010,-5,0,-29.00
,,6.00,Moderate Risk,NF00259,Microsoft Excel 2.x,xls,Spreadsheets,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,1,0,-1,-1,-4,2,1,3,2,2,4,2,1,2,2,-1,6,-2,2,0,2,0,-2,0,6.00,Moderate Risk,0.000,-5,3,4.00
,X,20.00,Moderate Risk,NF00260,Microsoft Excel 2000-2003,xls,Spreadsheets,-1,2,-1,0,0,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,-2,0,20.00,Moderate Risk,0.000,-5,5,20.00
,,10.00,Moderate Risk,NF00261,Microsoft Excel 3.0,xls,Spreadsheets,-1,-2,0,-4,-3,0,-1,1,0,-1,2,1,0,-1,-1,0,2,1,3,2,2,4,2,1,2,2,-1,6,-2,2,0,2,0,-2,0,10.00,Moderate Risk,0.000,-5,3,8.00
,,12.00,Moderate Risk,NF00262,Microsoft Excel 4.0,xls,Spreadsheets,-1,-2,0,-4,-3,0,-1,1,0,-1,2,1,0,-1,-1,0,2,1,3,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,-2,0,12.00,Moderate Risk,0.000,-5,3,10.00
,,12.00,Moderate Risk,NF00855,Microsoft Excel 5.0/95 Workbook,xls,Spreadsheets,-1,-2,0,-4,-3,0,-1,1,0,-1,2,1,0,-1,-1,0,2,1,3,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,-2,0,12.00,Moderate Risk,0.000,-5,3,10.00
,X,20.00,Moderate Risk,NF00263,Microsoft Excel 97,xls,Spreadsheets,-1,2,-1,0,0,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,-2,0,20.00,Moderate Risk,0.000,-5,5,20.00
,,2.00,Moderate Risk,NF00264,Microsoft Excel Backup,xlk,Spreadsheets,-1,-2,0,-4,-3,2,-1,-2,-1,-1,-2,-1,-1,-1,1,-5,2,-1,1,2,2,4,2,-1,2,2,1,6,-2,2,0,2,0,-2,0,2.00,Moderate Risk,0.000,-5,3,0.00
,,17.00,Moderate Risk,NF00265,Microsoft Excel for Macintosh 2001,xls,Spreadsheets,-1,2,-1,0,0,0,2,-2,0,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,-2,0,17.00,Moderate Risk,0.000,-5,3,15.00
,,17.00,Moderate Risk,NF00266,Microsoft Excel for Macintosh 2002,xls,Spreadsheets,-1,2,-1,0,0,0,2,-2,0,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,-2,0,17.00,Moderate Risk,0.000,-5,3,15.00
,,13.00,Moderate Risk,NF00267,Microsoft Excel for Macintosh 2004,xls,Spreadsheets,-1,2,-1,0,0,0,2,-2,0,-1,-2,1,0,-1,1,-2,2,1,3,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,-2,0,13.00,Moderate Risk,0.000,-5,3,11.00
,,3.00,Moderate Risk,NF00268,Microsoft Excel for Macintosh 3.0,xls,Spreadsheets,-1,-2,0,-4,-3,0,-1,-2,-3,-1,-2,1,0,-1,-1,-4,2,1,3,2,2,4,2,1,2,2,-1,6,-2,2,0,2,0,-2,0,3.00,Moderate Risk,0.000,-5,3,1.00
,,5.00,Moderate Risk,NF00269,Microsoft Excel for Macintosh 4.0,xls,Spreadsheets,-1,-2,0,-4,-3,0,-1,-2,-3,-1,-2,1,0,-1,-1,-4,2,1,3,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,-2,0,5.00,Moderate Risk,0.000,-5,3,3.00
,X,17.00,Moderate Risk,NF00270,Microsoft Excel for Macintosh 98,xls,Spreadsheets,-1,2,-1,0,0,0,2,-2,0,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,-2,0,17.00,Moderate Risk,0.000,-5,3,15.00
,X,17.00,Moderate Risk,NF00271,Microsoft Excel for Macintosh v.X,xls,Spreadsheets,-1,2,-1,0,0,0,2,-2,0,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,-2,0,17.00,Moderate Risk,0.000,-5,3,15.00
,,14.00,Moderate Risk,NF00665,Microsoft Excel Macro-enabled,xlsm,Spreadsheets,-1,2,2,0,3,2,2,-2,2,1,2,1,0,-1,-1,2,2,-1,1,2,2,4,2,-1,2,2,1,6,-2,-2,-4,2,0,-2,0,14.00,Moderate Risk,0.002,-5,5,14.00
,X,22.00,Moderate Risk,NF00272,Microsoft Excel Office Open XML,xlsx,Spreadsheets,-1,2,-1,0,0,2,2,1,5,1,2,-1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,-2,0,22.00,Moderate Risk,0.053,-5,5,22.00
,,24.00,Low Risk,NF00770,Microsoft Excel Template,xlt,Spreadsheets,-1,2,-1,0,0,2,2,1,5,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,-2,0,24.00,Low Risk,0.000,-5,5,24.00
,,3.00,Moderate Risk,NF00656,Microsoft Excel unspecified version,xls,Spreadsheets,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,3.00,Moderate Risk,0.143,-5,5,3.00
,,7.00,Moderate Risk,NF00273,Microsoft Excel Workspace,xlw,Spreadsheets,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,1,0,1,0,-1,2,-1,1,2,2,4,2,-1,2,2,1,6,-2,2,0,2,0,-2,0,7.00,Moderate Risk,0.000,-5,3,5.00
,,-11.00,Moderate Risk,NF00719,Microsoft Font File,fon,Software and Code,-1,-2,0,-4,-3,2,-1,-2,-1,-1,-2,1,0,-1,-1,-4,2,-1,1,2,2,4,2,-1,-4,-2,1,-4,-2,-2,-4,2,0,-2,0,-11.00,Moderate Risk,0.000,-5,0,-16.00
,,-9.00,Moderate Risk,NF00276,Microsoft FrontPage Binary Tree Index,btr,Software and Code,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,-1,-1,-1,-1,-3,2,-1,1,2,2,4,2,-1,2,2,1,6,-2,-2,-4,-4,-1,-2,-7,-9.00,Moderate Risk,0.000,-5,0,-14.00
,,-4.00,Moderate Risk,NF00277,Microsoft FrontPage Server Extension Configuration File,frontpg.ini|frontpg.cnf,Software and Code,-1,-2,0,-4,-3,0,-1,-2,-3,1,2,1,0,-1,-1,2,2,-1,1,2,2,4,2,-1,2,2,1,6,-2,-2,-4,-4,-1,-2,-7,-4.00,Moderate Risk,0.000,-5,0,-9.00
,,-8.00,Moderate Risk,NF00584,Microsoft FrontPage Server Extension Lock File,frontpg.lck|service.lck,Software and Code,-1,-2,0,-4,-3,0,-1,-2,-3,1,-2,1,0,-1,-1,-2,2,-1,1,2,2,4,2,-1,2,2,1,6,-2,-2,-4,-4,-1,-2,-7,-8.00,Moderate Risk,0.000,-5,0,-13.00
,,-26.00,High Risk,NF00278,Microsoft Multiplan 4.0,mod,Spreadsheets,-1,-2,0,-4,-3,0,-1,-2,-3,1,-2,-1,-1,-1,-1,-5,-2,1,-1,2,2,4,-4,0,-4,2,-1,-7,-2,-2,-4,-4,-1,-2,-7,-26.00,High Risk,0.000,-5,-5,-36.00
,,-15.00,Moderate Risk,NF00791,Microsoft Office AutoCorrect List,acl,Textual and Word Processing,-1,-2,0,-4,-3,2,2,1,5,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,2,-1,-4,2,1,0,-2,-2,-4,-4,-1,-2,-7,-15.00,Moderate Risk,0.000,-5,-5,-25.00
,,-16.00,Moderate Risk,NF00718,Microsoft Office Personalized Settings File,pip,Software and Code,-1,-2,0,-4,-3,2,-1,-2,-1,1,-2,-1,-1,1,0,-2,-2,-1,-3,2,2,4,2,-1,-4,2,1,0,-2,-2,-4,-4,-1,-2,-7,-16.00,Moderate Risk,0.000,-5,0,-21.00
,,24.00,Low Risk,NF00839,Microsoft Office Theme (Windows 2007-onwards),thmx,Textual and Word Processing,2,2,2,0,6,2,2,1,5,1,2,-1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,24.00,Low Risk,0.002,-5,5,24.00
,,12.00,Moderate Risk,NF00822,Microsoft Offline Outlook Data File,ost,Email,-1,2,-1,0,0,0,2,1,3,-1,-2,1,0,-1,1,-2,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,12.00,Moderate Risk,0.000,-5,3,10.00
,,16.00,Moderate Risk,NF00343,Microsoft OLE Compound Format,ole,Software and Code,-1,2,-1,0,0,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,16.00,Moderate Risk,0.000,-5,0,11.00
,,8.00,Moderate Risk,NF00585,Microsoft OLE2 Compound Format,ole|ole2,Software and Code,-1,2,-1,0,0,0,2,1,3,-1,2,1,0,-1,-1,0,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,8.00,Moderate Risk,0.000,-5,0,3.00
,,10.00,Moderate Risk,NF00664,Microsoft OneNote,one,Presentation and Publishing,-1,2,-1,0,0,2,2,1,5,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,-1,-4,2,1,0,-2,-2,-4,2,0,-2,0,10.00,Moderate Risk,0.002,-5,-3,2.00
,X,18.00,Moderate Risk,NF00280,Microsoft Outlook Item,msg|oft,Email,-1,2,-1,0,0,2,2,1,5,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,-1,-4,2,1,0,2,-2,0,2,0,2,4,18.00,Moderate Risk,0.072,-5,5,18.00
,X,13.00,Moderate Risk,NF00282,Microsoft Outlook Personal Folders ANSI 1997-2002,pst,Email,2,2,-1,-4,3,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,-1,-4,2,-1,-2,2,-2,0,2,0,-2,0,13.00,Moderate Risk,0.000,-5,5,13.00
,X,15.00,Moderate Risk,NF00283,Microsoft Outlook Personal Folders Unicode 2003-2007,pst,Email,2,2,-1,0,3,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,-1,-4,2,1,0,2,-2,0,2,0,-2,0,15.00,Moderate Risk,0.000,-5,5,15.00
